,Molecule ChEMBL ID,Standard Value,Smiles,Receptor_class,MW,LogP,NumHAcceptors,NumHDonors,pIC50
1544,CHEMBL31656,189.0,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,active,486.9350000000004,3.786500000000002,8.0,2.0,6.723538195826756
1545,CHEMBL578255,77.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,active,540.6280000000002,3.440100000000002,10.0,2.0,7.113509274827518
1546,CHEMBL69960,1210.0,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,intermediate,482.9030000000001,3.614320000000001,6.0,3.0,5.91721462968355
1547,CHEMBL426051,131.0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,562.095,6.598980000000005,8.0,2.0,6.882728704344236
1548,CHEMBL179164,25.0,CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,active,594.697,5.496780000000005,9.0,2.0,7.6020599913279625
1549,CHEMBL179313,269.0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,557.054,5.932480000000005,8.0,2.0,6.570247719997592
1550,CHEMBL261849,24000.0,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,inactive,366.4210000000001,2.828000000000001,7.0,2.0,4.619788758288394
1551,CHEMBL583218,23.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1,active,524.6290000000002,4.107500000000002,9.0,3.0,7.638272163982407
1552,CHEMBL596736,15.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)NO,active,434.8550000000003,4.229000000000002,7.0,3.0,7.823908740944319
1553,CHEMBL553,134.5,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,active,393.4430000000002,3.405100000000002,7.0,1.0,6.871277715661573
1554,CHEMBL596754,24.2,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1SCCCCCCC(=O)NO,active,478.9770000000004,5.722500000000004,7.0,3.0,7.616184634019569
1555,CHEMBL598610,71.2,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,active,462.9090000000004,5.009200000000003,7.0,3.0,7.147520006363144
1556,CHEMBL394463,250.0,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccnc4)c3)c12,active,355.4050000000001,3.574320000000002,7.0,1.0,6.6020599913279625
1557,CHEMBL394057,18.0,O=C(O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,active,446.4420000000002,3.611200000000002,8.0,2.0,7.7447274948966935
1558,CHEMBL398793,74.0,CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,active,484.5830000000003,4.051300000000002,8.0,2.0,7.130768280269024
1559,CHEMBL265629,200.0,O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,active,470.5120000000002,2.9418000000000006,8.0,2.0,6.698970004336019
1560,CHEMBL398388,310.0,NC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,active,498.5660000000003,3.707300000000002,8.0,2.0,6.508638306165727
1561,CHEMBL1257998,340.0,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,active,558.0899999999999,5.344800000000004,10.0,2.0,6.468521082957745
1562,CHEMBL241682,10000.0,Nc1ncc(-c2cccc(S(N)(=O)=O)c2)c2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,inactive,585.5390000000001,6.1933000000000025,6.0,4.0,5.0
1563,CHEMBL554,9.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,active,581.0690000000002,6.139100000000005,8.0,2.0,8.045757490560675
1564,CHEMBL483085,16000.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1cccc(C(F)(F)F)c1,inactive,348.28000000000003,3.662280000000001,4.0,3.0,4.795880017344075
1565,CHEMBL402011,8.0,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,active,467.53300000000024,4.021900000000002,8.0,1.0,8.096910013008056
1566,CHEMBL437890,0.5,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,active,512.3870000000002,3.2494000000000014,7.0,2.0,9.301029995663981
1567,CHEMBL411897,82.0,COC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,active,509.99800000000033,4.2135000000000025,9.0,2.0,7.086186147616283
1568,CHEMBL395393,100000.0,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cncc(C#N)c3)[nH]c2c1,inactive,342.3620000000001,3.3986800000000006,5.0,2.0,4.0
1569,CHEMBL1201179,9.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,active,943.4940000000003,7.797840000000008,12.0,4.0,8.045757490560675
1570,CHEMBL475761,250.0,CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1,active,564.086,6.813800000000005,8.0,1.0,6.6020599913279625
1571,CHEMBL473429,68.0,N#CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,active,519.9890000000001,6.679580000000003,8.0,2.0,7.167491087293763
1572,CHEMBL475768,71.0,CS(=O)(=O)CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,active,587.0980000000002,6.200600000000005,9.0,2.0,7.1487416512809245
1573,CHEMBL475446,113.0,CS(=O)(=O)CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,active,586.1140000000001,5.935700000000004,8.0,3.0,6.94692155651658
1574,CHEMBL593909,10000.0,COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,inactive,593.1279999999999,6.467500000000007,9.0,1.0,5.0
1575,CHEMBL595374,5900.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OCCCN1CCN(C)CC1,intermediate,554.7200000000003,5.983420000000006,9.0,1.0,5.229147988357856
1576,CHEMBL558708,10000.0,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCCC2)C1,inactive,439.5630000000003,5.058800000000004,6.0,1.0,5.0
1577,CHEMBL1683955,140.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,active,357.81600000000003,5.208540000000003,4.0,1.0,6.853871964321762
1578,CHEMBL1683957,65000.0,Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1-c1ccccc1,inactive,419.88700000000006,6.5671200000000045,4.0,1.0,4.187086643357144
1579,CHEMBL255865,44.0,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(C#N)c2)c1,active,398.4300000000002,3.052380000000002,9.0,2.0,7.356547323513812
1580,CHEMBL255656,30.0,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(Cl)c2)c1,active,407.8650000000001,3.834100000000002,8.0,2.0,7.522878745280337
1581,CHEMBL212965,23.0,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(Cl)c5)c4c3)o2)CC1,active,559.0910000000002,6.430100000000006,7.0,1.0,7.638272163982407
1582,CHEMBL215716,35.0,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,active,542.6360000000001,5.915800000000005,7.0,1.0,7.455931955649724
1583,CHEMBL27685,8.2,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,active,530.3980000000003,4.500600000000004,7.0,2.0,8.086186147616283
1584,CHEMBL54091,1.1,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,active,388.20000000000005,3.794500000000002,5.0,2.0,8.958607314841775
1585,CHEMBL204467,47.0,OCc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,active,449.86900000000014,5.076800000000002,6.0,2.0,7.327902142064283
1586,CHEMBL204625,91.0,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,active,444.89700000000016,5.573700000000002,5.0,2.0,7.040958607678906
1587,CHEMBL86432,91400.0,CSc1ccc(/C=C2\C(=O)Nc3cccc(C)c32)s1,inactive,287.409,4.271120000000002,3.0,1.0,4.039053804266168
1588,CHEMBL420411,100000.0,CCc1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,inactive,266.344,3.6866400000000015,1.0,2.0,4.0
1589,CHEMBL553,511.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,active,393.4430000000002,3.405100000000002,7.0,1.0,6.291579099865287
1590,CHEMBL598163,20.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,active,448.88200000000035,4.619100000000003,7.0,3.0,7.698970004336019
1591,CHEMBL597773,20.1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,active,489.9350000000004,4.959000000000002,7.0,4.0,7.696803942579511
1592,CHEMBL1683953,100000.0,Fc1cccc(COc2ccc(Nc3cc(N4CCCC4)ncn3)cc2Cl)c1,inactive,398.86900000000014,5.191900000000003,5.0,1.0,4.0
1593,CHEMBL1683965,78.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCOCC1,active,544.0020000000001,4.658920000000004,7.0,2.0,7.107905397309519
1594,CHEMBL288441,2600.0,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,intermediate,530.4560000000004,5.190380000000005,8.0,1.0,5.585026652029182
1595,CHEMBL590109,10000.0,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,inactive,425.52100000000013,4.397200000000002,7.0,3.0,5.0
1596,CHEMBL89723,8200.0,CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,intermediate,355.8650000000001,5.785100000000004,2.0,2.0,5.086186147616283
1597,CHEMBL1091613,240.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,active,430.9200000000001,6.030500000000004,5.0,1.0,6.619788758288394
1598,CHEMBL1090351,86.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F,active,609.6620000000004,6.630500000000004,9.0,2.0,7.0655015487564325
1599,CHEMBL1090352,1400.0,O=C(CC1CCCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,intermediate,593.7570000000001,7.008900000000008,9.0,2.0,5.853871964321762
1600,CHEMBL1090354,170.0,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,active,588.6970000000001,6.744000000000005,9.0,3.0,6.769551078621726
1601,CHEMBL1090364,55.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,active,557.6830000000001,6.090300000000005,8.0,3.0,7.259637310505756
1602,CHEMBL1090364,120.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,active,557.6830000000001,6.090300000000005,8.0,3.0,6.920818753952375
1603,CHEMBL553,5200.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,intermediate,393.4430000000002,3.405100000000002,7.0,1.0,5.2839966563652006
1604,CHEMBL179969,61.0,C=CS(=O)(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,active,535.0250000000001,6.366380000000005,7.0,2.0,7.214670164989233
1605,CHEMBL360780,406.0,CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,active,590.5110000000001,7.190880000000008,7.0,2.0,6.391473966422806
1606,CHEMBL554,9.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,active,581.0690000000002,6.139100000000005,8.0,2.0,8.045757490560675
1607,CHEMBL207410,32.0,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,486.9340000000002,5.351100000000004,5.0,2.0,7.494850021680094
1608,CHEMBL205966,36.0,Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,active,444.89700000000016,5.573700000000003,5.0,2.0,7.443697499232712
1609,CHEMBL56319,333000.0,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,inactive,380.4000000000001,2.2953800000000006,6.0,3.0,3.4775557664936803
1610,CHEMBL475767,246.0,CN(C)Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,active,508.0220000000001,6.863100000000004,6.0,2.0,6.609064892896621
1611,CHEMBL417478,12.0,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,active,482.94700000000034,4.420900000000004,7.0,2.0,7.920818753952375
1612,CHEMBL497863,258.0,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,active,458.42300000000006,3.825300000000002,8.0,3.0,6.58838029403677
1613,CHEMBL210502,12180.0,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1,inactive,384.8270000000002,4.435920000000003,6.0,2.0,4.914352711703144
1614,CHEMBL92356,183.0,CCN1CCN(CC#CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,active,493.4090000000002,3.715300000000002,6.0,2.0,6.73754891026957
1615,CHEMBL319244,1329.0,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,intermediate,284.311,2.8969000000000005,4.0,2.0,5.876475019057268
1616,CHEMBL433520,1100000.0,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,inactive,445.36500000000007,3.645500000000001,7.0,3.0,2.958607314841775
1617,CHEMBL3827178,1000.0,C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,active,522.4400000000002,5.699800000000005,6.0,2.0,6.0
1618,CHEMBL1090361,160.0,CN1CCc2cc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)ccc2C1,active,571.71,6.432500000000005,8.0,2.0,6.795880017344075
1619,CHEMBL1090362,170.0,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1,active,614.779,6.586500000000006,9.0,2.0,6.769551078621726
1620,CHEMBL524457,148.0,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,active,444.51800000000026,4.1593000000000035,8.0,2.0,6.8297382846050425
1621,CHEMBL498133,83.0,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,active,446.49000000000024,3.005600000000001,9.0,2.0,7.080921907623926
1622,CHEMBL109480,31.0,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,active,585.6980000000002,2.537600000000001,9.0,4.0,7.508638306165727
1623,CHEMBL2408045,14.0,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,473.9360000000002,3.763700000000002,7.0,2.0,7.853871964321762
1624,CHEMBL3921816,1000.0,COc1cc(Nc2ncnc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc23)ccc1Oc1ccccc1,active,539.5960000000003,5.498600000000003,10.0,3.0,6.0
1625,CHEMBL3930620,174.9,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,active,483.9350000000002,4.880300000000003,8.0,3.0,6.757210190521324
1626,CHEMBL553,6730.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,intermediate,393.4430000000002,3.405100000000002,7.0,1.0,5.171984935776023
1627,CHEMBL1683969,102.0,CCN1CCN(C(=O)/C(F)=C/c2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)CC1,active,528.0030000000002,5.374620000000005,6.0,1.0,6.991399828238082
1628,CHEMBL94109,1592.0,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,intermediate,549.517,5.580900000000005,6.0,2.0,5.79805693659835
1629,CHEMBL1645469,20.0,Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,active,336.44300000000015,2.7044200000000007,6.0,2.0,7.698970004336019
1630,CHEMBL86326,16200.0,COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,inactive,341.83800000000014,5.138800000000004,2.0,1.0,4.790484985457369
1631,CHEMBL89483,100000.0,Cc1ccc2c(c1)/C(=C/c1[nH]c(C)cc1C)C(=O)N2,inactive,252.31699999999998,3.432660000000001,1.0,2.0,4.0
1632,CHEMBL93754,15624.0,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,449.31200000000007,4.527300000000003,6.0,2.0,4.806207769720202
1633,CHEMBL1651521,10000.0,COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,inactive,348.3950000000001,2.548800000000001,6.0,2.0,5.0
1634,CHEMBL329642,21657.0,C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,inactive,383.2490000000001,4.650500000000003,4.0,2.0,4.664401703466997
1635,CHEMBL1829271,26330.0,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,inactive,354.2250000000001,2.4967000000000006,3.0,1.0,4.579549140893932
1636,CHEMBL1828861,4760.0,Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,intermediate,338.3450000000001,0.9132399999999996,7.0,1.0,5.3223930472795065
1637,CHEMBL1828873,13320.0,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,inactive,344.21900000000005,3.0410000000000013,3.0,1.0,4.875495775165717
1638,CHEMBL329856,14.0,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,424.3020000000001,3.639400000000001,5.0,2.0,7.853871964321762
1639,CHEMBL1779202,50000.0,CC1(C)c2cc(C3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,inactive,425.53200000000015,4.488080000000004,4.0,1.0,4.301029995663981
1640,CHEMBL238616,50000.0,COc1ccc(-c2n[nH]nc2C#N)cc1OC,inactive,230.22699999999998,1.36058,5.0,1.0,4.301029995663981
1641,CHEMBL473427,113.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5cccs5)sc34)cc2Cl)c1,active,467.9780000000002,7.534900000000002,6.0,1.0,6.94692155651658
1642,CHEMBL212250,28.0,O=S(=O)(CCOCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,active,644.1240000000003,7.995400000000005,8.0,1.0,7.552841968657781
1643,CHEMBL939,240.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,active,446.9100000000004,4.275600000000003,7.0,1.0,6.619788758288394
1644,CHEMBL1683964,190.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CN2CCOCC2)cc1,active,545.0580000000002,6.9027200000000075,6.0,1.0,6.721246399047171
1645,CHEMBL1256429,21.5,CN(C)C(=O)CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,active,629.1689999999998,4.803200000000004,11.0,2.0,7.667561540084395
1646,CHEMBL554,140.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,active,581.0690000000002,6.139100000000005,8.0,2.0,6.853871964321762
1647,CHEMBL1828864,3590.0,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,intermediate,403.21400000000006,1.3673199999999996,7.0,1.0,5.444905551421681
1648,CHEMBL305246,370.0,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,active,495.9460000000001,3.5295200000000007,6.0,3.0,6.431798275933005
1649,CHEMBL2325097,1460.0,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,intermediate,382.8940000000002,6.848900000000005,2.0,0.0,5.835647144215563
1650,CHEMBL68423,10000.0,COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,inactive,266.3,3.314000000000002,4.0,0.0,5.0
1651,CHEMBL1922901,8.0,N#Cc1ccccc1Oc1ccc(Nc2ncnc3cc[nH]c23)cc1Cl,active,361.79200000000003,5.018880000000002,5.0,2.0,8.096910013008056
1652,CHEMBL1923009,2.1,OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,active,459.33300000000025,5.282900000000003,7.0,2.0,8.67778070526608
1653,CHEMBL1923015,12.0,[O-][S+](CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,active,524.9520000000001,5.3804000000000025,7.0,2.0,7.920818753952375
1654,CHEMBL319347,100000.0,COC1=CC(=O)C(N[C@@H](CO)C(=O)O)=CC1=O,inactive,241.19899999999998,-1.4124999999999992,6.0,3.0,4.0
1655,CHEMBL590997,50000.0,CCCCN(Cc1cc(C)cc(C)c1O)C(=O)Nc1ccccc1,inactive,326.44,4.843240000000005,2.0,2.0,4.301029995663981
1656,CHEMBL604893,180.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)c2cc1OCCCN1CCN(C)CC1,active,575.1380000000001,6.3284000000000065,9.0,1.0,6.7447274948966935
1657,CHEMBL1081849,2240.0,Cc1c(C(=O)NCCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,intermediate,566.0810000000001,4.748720000000004,7.0,3.0,5.649751981665837
1658,CHEMBL1080271,3840.0,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,intermediate,511.00100000000026,5.144600000000004,6.0,3.0,5.4156687756324695
1659,CHEMBL285063,24.0,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,369.22200000000004,4.260400000000002,4.0,2.0,7.619788758288394
1660,CHEMBL221698,92.0,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,active,343.4270000000001,1.2662,4.0,3.0,7.036212172654444
1661,CHEMBL569166,4.3,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,active,440.5440000000002,1.4145000000000005,5.0,3.0,8.366531544420413
1662,CHEMBL497032,226.0,O=C(NO)[C@H]1CC(CC(=O)N2CC[C@@H](O)C2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,458.55900000000025,0.8564000000000007,6.0,3.0,6.645891560852599
1663,CHEMBL202424,20.0,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,397.8410000000001,4.693000000000003,5.0,2.0,7.698970004336019
1664,CHEMBL202621,173.0,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,439.8780000000001,3.4400000000000004,6.0,2.0,6.761953896871205
1665,CHEMBL523076,99.0,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,active,442.5600000000002,1.8855999999999993,5.0,2.0,7.00436480540245
1666,CHEMBL87783,100000.0,O=C1Nc2ccccc2/C1=C/c1sccc1Br,inactive,306.18399999999997,4.003300000000001,2.0,1.0,4.0
1667,CHEMBL85403,100000.0,Cc1cccc2c1/C(=C/c1ccc[nH]1)C(=O)N2,inactive,224.26300000000003,2.8158200000000013,1.0,2.0,4.0
1668,CHEMBL1934622,220.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)cc1,active,579.0970000000003,5.434120000000005,7.0,2.0,6.657577319177793
1669,CHEMBL3961532,458.0,CCC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OC,active,480.9270000000001,6.102000000000004,6.0,2.0,6.33913452199613
1670,CHEMBL3959248,4.0,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,active,551.6510000000002,4.8529000000000035,9.0,2.0,8.397940008672037
1671,CHEMBL3962365,10.0,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,active,576.0719999999999,6.734100000000005,7.0,2.0,8.0
1672,CHEMBL3939985,20.0,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,active,605.1139999999998,5.885700000000005,8.0,2.0,7.698970004336019
